101
9,84
55,96
39,46
21,15
43,45
68,21
3,40
26,19
69,44
21,54
83,44
35,40
7,99
9,100
0,15
13,61
20,8
46,88
98,8
25,85
0,7
43,61
2,101
83,18
59,89
19,81
95,63
70,40
34,20
38,74
80,48
45,53
94,33
97,81
80,16
50,51
30,53
64,88
19,41
12,10
66,18
72,30
92,74
60,55
97,1
52,57
46,45
37,98
86,49
32,48
32,101
52,17
63,22
0,91
5,80
90,89
43,93
100,22
49,36
16,48
75,30
89,87
43,5
77,59
81,61
81,1
80,101
92,52
88,34
58,63
42,4
24,39
97,13
88,20
44,101
73,62
42,101
47,24
54,8
94,11
38,92
94,39
39,58
19,73
93,87
23,80
80,17
69,36
4,86
52,101
61,33
71,53
69,87
14,13
80,46
4,12
85,17
82,52
32,72
25,99
76,101
100,1
12,2
94,21
46,61
69,91
36,42
83,69
50,91
7,4
54,86
35,80
21,32
33,101
18,94
26,99
58,49
37,51
0,11
7,31
1,91
82,93
35,29
90,24
81,50
36,91
72,2
31,101
73,36
83,75
0,20
60,9
35,5
49,1
56,92
76,24
65,54
38,82
99,101
2,34
57,49
0,54
27,100
50,7
3,36
99,61
0,66
7,100
20,92
68,83
87,29
48,6
17,12
49,54
93,21
46,76
78,58
37,76
68,100
57,54
61,45
84,100
11,83
84,1
34,94
15,91
60,43
77,53
56,30
48,67
22,83
1,35
6,98
39,96
30,57
0,49
52,72
21,25
95,33
70,97
49,69
86,6
0,95
20,47
58,56
38,69
47,73
91,45
39,30
68,82
9,55
5,11
11,85
50,89
23,81
0,21
38,51
29,28
23,37
76,41
2,18
