9.280165580881002,7.718754626375963,9
9.827625966554072,11.921520628185911,4
4.151430244939153,44.61619100974252,10
3.2852975571571443,53.0663126188617,9
3.866802656639879,58.042096582176875,4
9.015714290124624,83.64481809157215,8
9.357131886555239,120.09646897353959,4
9.365866972404008,127.6283336577512,10
11.15549395755431,170.50274324391248,10
12.527975903355058,182.19741797296163,7
24.496340157433863,242.08475690788563,6
22.532511997317737,258.70354847676793,7
22.096001590276305,274.6702314746433,3
17.59976897957765,304.0581110843935,10
17.675555571801677,317.1289644052952,6
13.344952492405751,342.9175490057512,10
13.765084957715061,372.988642770913,9
18.71905891397052,397.89467470309876,5
22.553420191010417,424.8288914383879,5
22.23283150940748,441.73412745988395,9
23.101153616989194,459.9389604161486,9
26.84505910581128,498.05210651112185,9
27.478569670006465,521.189992066706,4
25.152687879472502,539.0122746348889,7
25.93875935549239,548.2166065819264,6
19.920680763906834,583.6992896832663,10
24.82482543946378,609.1229577525711,9
25.66494375401478,623.0936469246519,5
21.455352705322625,648.959562944899,10
21.96056775200197,655.0889693944667,9
24.7726188596874,681.1636393116393,2
31.075635351834322,716.4748766587312,9
25.476899114148893,742.2464999152826,7
22.18026797801077,766.0577340884156,9
27.413420276211323,799.6760222052884,8
24.431128629214097,826.4084070790249,8
17.959824866731108,857.9116627874017,9
14.767006871686997,875.998771277441,3
16.703311891152957,886.7414630242694,4
20.066913461150737,911.6078170439174,6
20.326519110305522,924.8084026764435,10
15.825123959282328,979.7619065967025,10
15.060997306969968,989.0537767470356,1
15.967956955269132,1000.3750756167577,10
23.66899816943332,1044.2480034935068,9
29.7888832523663,1090.5458288947484,10
29.981821068596336,1103.672285969698,3
29.660440556176805,1114.907701722792,9
23.929876628551558,1161.3711048771381,4
23.757802546571902,1163.887138867611,9
30.86990877019436,1199.9011462274188,10
29.305913766504634,1216.0237830091216,4
32.463219504382536,1239.0373695890244,8
28.026218438651824,1267.9491571782469,9
31.259997851392093,1283.7495667208234,7
39.765319193827565,1323.210841585646,3
35.19334955927645,1344.4607974446042,4
32.84233350980169,1382.2497456619117,10
36.79248191200392,1404.4887077474916,7
40.12880688901718,1450.2563203557236,10
41.43664176926376,1456.7706350917515,2
44.71970043641416,1495.0522080922938,6
45.7672320356676,1501.275695682278,10
39.260078809324675,1532.4348918787841,9
47.01895227618454,1582.6679316203429,4
53.615528922731464,1626.524792741319,6
52.31804628985994,1638.3448103122155,8
46.383454058231926,1672.6533795993212,6
45.14164848470073,1684.3006600415258,9
42.79584957446665,1703.6096779143909,10
47.00484220335429,1744.369304942263,8
49.65961947847016,1757.4225452152823,9
49.11804393093634,1762.346674813677,5
67.64681103141125,1856.8026715839408,7
63.45613792988653,1905.1251109922584,7
67.17195136708352,1925.1229208718155,9
73.07347608264526,1969.7424788409432,6
76.01003419733892,2000.6380403985106,9
78.86833641829739,2017.132305722002,9
78.55833266307495,2029.3937251996497,8
80.85201572016253,2040.750198834972,8
78.8099654088578,2077.8216624016327,9
79.55264811152234,2091.063302843156,8
86.16229388429998,2132.543789076794,6
86.78400164109769,2158.4686796280566,5
87.65637438844254,2173.4334715110963,6
81.89877025141338,2218.1908598597374,3
82.31216490877682,2223.9459236479865,10
84.61539112521379,2248.96394829107,9
87.2652725022239,2263.6942525680292,8
88.3834902768953,2269.5128974315926,2
93.57263048567025,2299.6862108615824,7
92.93127887332402,2308.931467263565,8
87.7159726051355,2333.648872692091,7
89.35851391956507,2349.9901795779033,9
83.41969614468076,2382.768917130493,10
86.03616807377124,2400.6221576480466,8
89.21573847088261,2420.0278073572404,3
89.17730155521608,2423.5135109531275,10
92.30067050056384,2452.7745497025403,1
87.3195218316963,2477.6744432570786,9
89.38020899000178,2491.278239052646,7
88.43611572055407,2496.0098442207923,8
89.18875389832198,2514.0187671259264,4
